image_id,healthy,multiple_diseases,rust,scab
Test_510,0.09000000357627869,0.10000000149011612,0.7400000095367432,0.07000000029802322
Test_511,0.0,0.0,0.0,1.0
Test_512,1.0,0.0,0.0,0.0
Test_513,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.9700000286102295
Test_514,0.9800000190734863,0.009999999776482582,0.009999999776482582,0.009999999776482582
Test_515,0.0,0.0,1.0,0.0
Test_516,0.0,0.0,1.0,0.0
Test_517,0.0,0.0,0.0,1.0
Test_518,0.029999999329447746,0.05999999865889549,0.8700000047683716,0.05000000074505806
Test_519,0.0,0.0,0.0,0.9900000095367432
Test_520,0.0,0.9900000095367432,0.009999999776482582,0.0
Test_521,0.9100000262260437,0.029999999329447746,0.029999999329447746,0.03999999910593033
Test_522,0.0,0.0,1.0,0.0
Test_523,0.0,0.0,1.0,0.0
Test_524,0.0,0.0,1.0,0.0
Test_525,0.5799999833106995,0.05999999865889549,0.07999999821186066,0.27000001072883606
Test_526,0.0,0.0,1.0,0.0
Test_527,0.0,0.0,0.9900000095367432,0.0
Test_528,0.0,0.0,1.0,0.0
Test_529,0.0,0.0,0.0,0.9900000095367432
Test_530,1.0,0.0,0.0,0.0
Test_531,0.0,0.0,1.0,0.0
Test_532,0.0,0.009999999776482582,0.9900000095367432,0.0
Test_533,0.019999999552965164,0.03999999910593033,0.019999999552965164,0.9200000166893005
Test_534,0.0,0.0,0.0,1.0
Test_535,0.0,0.0,1.0,0.0
Test_536,0.0,0.0,1.0,0.0
Test_537,0.0,0.0,1.0,0.0
Test_538,0.0,0.0,0.0,1.0
Test_539,0.0,0.0,1.0,0.0
Test_540,0.0,0.0,1.0,0.0
Test_541,0.9900000095367432,0.0,0.0,0.009999999776482582
Test_542,1.0,0.0,0.0,0.0
Test_543,0.029999999329447746,0.07999999821186066,0.7900000214576721,0.09000000357627869
Test_544,0.03999999910593033,0.05000000074505806,0.5699999928474426,0.3400000035762787
Test_545,0.0,0.0,0.9900000095367432,0.0
Test_546,0.05999999865889549,0.07999999821186066,0.05000000074505806,0.8199999928474426
Test_547,0.0,0.0,1.0,0.0
Test_548,0.0,0.0,1.0,0.0
Test_549,0.0,0.0,0.0,1.0
Test_550,0.0,0.0,0.0,0.9900000095367432
Test_551,1.0,0.0,0.0,0.0
Test_552,0.009999999776482582,0.949999988079071,0.009999999776482582,0.019999999552965164
Test_553,0.0,0.0,0.0,1.0
Test_554,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.9700000286102295
Test_555,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.949999988079071
Test_556,1.0,0.0,0.0,0.0
Test_557,0.0,1.0,0.0,0.0
Test_558,0.009999999776482582,0.14000000059604645,0.8399999737739563,0.009999999776482582
Test_559,0.9900000095367432,0.0,0.0,0.0
Test_560,0.0,0.0,1.0,0.0
Test_561,0.0,0.9900000095367432,0.0,0.0
Test_562,0.0,0.0,1.0,0.0
Test_563,0.05999999865889549,0.11999999731779099,0.05999999865889549,0.7599999904632568
Test_564,0.07000000029802322,0.5199999809265137,0.3199999928474426,0.09000000357627869
Test_565,0.0,0.0,1.0,0.0
Test_566,0.0,0.03999999910593033,0.949999988079071,0.0
Test_567,0.0,0.0,0.0,0.9900000095367432
Test_568,0.2199999988079071,0.05000000074505806,0.6800000071525574,0.03999999910593033
Test_569,0.019999999552965164,0.7900000214576721,0.029999999329447746,0.1599999964237213
Test_570,0.05000000074505806,0.029999999329447746,0.019999999552965164,0.8999999761581421
Test_571,0.0,0.0,0.9900000095367432,0.0
Test_572,0.9100000262260437,0.029999999329447746,0.019999999552965164,0.05000000074505806
Test_573,0.0,0.009999999776482582,0.0,0.9900000095367432
Test_574,0.0,0.0,0.0,1.0
Test_575,0.0,0.009999999776482582,0.0,0.9900000095367432
Test_576,0.0,0.009999999776482582,0.009999999776482582,0.9800000190734863
Test_577,0.05000000074505806,0.6499999761581421,0.05000000074505806,0.25999999046325684
Test_578,0.019999999552965164,0.03999999910593033,0.019999999552965164,0.9100000262260437
Test_579,0.41999998688697815,0.30000001192092896,0.12999999523162842,0.15000000596046448
Test_580,0.0,0.0,1.0,0.0
Test_581,1.0,0.0,0.0,0.0
Test_582,0.05999999865889549,0.550000011920929,0.2800000011920929,0.10999999940395355
Test_583,0.9800000190734863,0.009999999776482582,0.009999999776482582,0.009999999776482582
Test_584,0.0,0.0,1.0,0.0
Test_585,0.0,0.0,1.0,0.0
Test_586,0.9700000286102295,0.009999999776482582,0.009999999776482582,0.009999999776482582
Test_587,0.0,0.0,1.0,0.0
Test_588,0.0,0.0,1.0,0.0
Test_589,0.0,0.0,1.0,0.0
Test_590,0.0,0.0,1.0,0.0
Test_591,0.0,0.0,0.9900000095367432,0.0
Test_592,1.0,0.0,0.0,0.0
Test_593,0.0,0.0,1.0,0.0
Test_594,0.03999999910593033,0.05000000074505806,0.8799999952316284,0.029999999329447746
Test_595,0.0,0.0,0.0,1.0
Test_596,0.9900000095367432,0.0,0.0,0.0
Test_597,0.0,0.0,0.0,0.9900000095367432
Test_598,0.05999999865889549,0.30000001192092896,0.5799999833106995,0.05999999865889549
Test_599,0.0,0.9800000190734863,0.0,0.009999999776482582
Test_600,0.0,0.0,1.0,0.0
Test_601,0.0,0.0,0.0,0.9900000095367432
Test_602,0.0,0.009999999776482582,0.0,0.9900000095367432
Test_603,0.0,0.0,0.0,0.9900000095367432
Test_604,0.2199999988079071,0.30000001192092896,0.20999999344348907,0.2800000011920929
Test_605,0.9599999785423279,0.009999999776482582,0.009999999776482582,0.009999999776482582
Test_606,0.05999999865889549,0.07999999821186066,0.05000000074505806,0.8100000023841858
Test_607,0.12999999523162842,0.4699999988079071,0.05999999865889549,0.3400000035762787
Test_608,0.0,0.0,0.0,0.9900000095367432
Test_609,0.9399999976158142,0.019999999552965164,0.019999999552965164,0.019999999552965164
Test_610,0.0,0.0,0.0,1.0
Test_611,1.0,0.0,0.0,0.0
Test_612,0.0,0.0,1.0,0.0
Test_613,0.8999999761581421,0.029999999329447746,0.019999999552965164,0.05000000074505806
Test_614,0.009999999776482582,0.11999999731779099,0.8700000047683716,0.009999999776482582
Test_615,0.0,0.0,1.0,0.0
Test_616,0.0,0.0,0.0,0.9900000095367432
Test_617,0.8100000023841858,0.05999999865889549,0.05000000074505806,0.07999999821186066
Test_618,0.0,0.009999999776482582,0.0,0.9900000095367432
Test_619,0.07999999821186066,0.36000001430511475,0.46000000834465027,0.10000000149011612
Test_620,0.009999999776482582,0.27000001072883606,0.7099999785423279,0.009999999776482582
Test_621,0.0,0.0,0.0,1.0
Test_622,0.0,0.0,1.0,0.0
Test_623,0.0,0.0,0.0,1.0
Test_624,0.009999999776482582,0.8700000047683716,0.10999999940395355,0.019999999552965164
Test_625,0.0,0.009999999776482582,0.0,0.9900000095367432
Test_626,0.0,0.0,1.0,0.0
Test_627,0.019999999552965164,0.019999999552965164,0.009999999776482582,0.949999988079071
Test_628,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.9700000286102295
Test_629,1.0,0.0,0.0,0.0
Test_630,0.9900000095367432,0.0,0.0,0.0
Test_631,0.9900000095367432,0.0,0.0,0.0
Test_632,1.0,0.0,0.0,0.0
Test_633,0.0,0.0,1.0,0.0
Test_634,0.0,0.0,0.0,1.0
Test_635,0.9300000071525574,0.019999999552965164,0.019999999552965164,0.029999999329447746
Test_636,0.0,0.009999999776482582,0.0,0.9900000095367432
Test_637,0.0,0.0,1.0,0.0
Test_638,0.800000011920929,0.07000000029802322,0.05999999865889549,0.07000000029802322
Test_639,0.019999999552965164,0.9100000262260437,0.03999999910593033,0.029999999329447746
Test_640,0.0,0.0,0.0,1.0
Test_641,0.0,0.0,1.0,0.0
Test_642,0.0,0.0,0.0,1.0
Test_643,0.9800000190734863,0.009999999776482582,0.0,0.009999999776482582
Test_644,0.0,0.0,0.0,0.9900000095367432
Test_645,1.0,0.0,0.0,0.0
Test_646,0.0,0.0,1.0,0.0
Test_647,0.0,0.009999999776482582,0.9800000190734863,0.0
Test_648,1.0,0.0,0.0,0.0
Test_649,0.0,0.0,1.0,0.0
Test_650,0.0,0.0,1.0,0.0
Test_651,0.0,0.0,0.0,1.0
Test_652,0.0,0.0,1.0,0.0
Test_653,1.0,0.0,0.0,0.0
Test_654,0.0,0.0,1.0,0.0
Test_655,0.0,0.0,0.0,1.0
Test_656,0.0,0.0,0.0,1.0
Test_657,0.0,0.0,1.0,0.0
Test_658,1.0,0.0,0.0,0.0
Test_659,0.0,0.009999999776482582,0.0,0.9800000190734863
Test_660,0.0,0.0,1.0,0.0
Test_661,0.0,0.0,0.0,1.0
Test_662,0.0,0.0,0.0,1.0
Test_663,0.0,0.0,1.0,0.0
Test_664,0.0,0.0,1.0,0.0
Test_665,0.019999999552965164,0.029999999329447746,0.009999999776482582,0.949999988079071
Test_666,0.009999999776482582,0.009999999776482582,0.949999988079071,0.03999999910593033
Test_667,1.0,0.0,0.0,0.0
Test_668,0.009999999776482582,0.019999999552965164,0.949999988079071,0.009999999776482582
Test_669,0.0,0.0,1.0,0.0
Test_670,0.0,0.9800000190734863,0.009999999776482582,0.009999999776482582
Test_671,0.009999999776482582,0.029999999329447746,0.9599999785423279,0.009999999776482582
Test_672,1.0,0.0,0.0,0.0
Test_673,0.0,0.0,1.0,0.0
Test_674,0.0,0.0,1.0,0.0
Test_675,1.0,0.0,0.0,0.0
Test_676,1.0,0.0,0.0,0.0
Test_677,0.0,0.0,0.0,1.0
Test_678,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.949999988079071
Test_679,0.0,0.0,1.0,0.0
Test_680,0.0,0.0,0.0,1.0
Test_681,0.8899999856948853,0.03999999910593033,0.029999999329447746,0.03999999910593033
Test_682,0.9900000095367432,0.0,0.0,0.0
Test_683,0.0,0.0,0.0,1.0
Test_684,0.0,0.009999999776482582,0.0,0.9900000095367432
Test_685,1.0,0.0,0.0,0.0
Test_686,0.0,0.0,0.0,1.0
Test_687,1.0,0.0,0.0,0.0
Test_688,0.07000000029802322,0.07999999821186066,0.10000000149011612,0.7400000095367432
Test_689,0.0,0.0,0.0,1.0
Test_690,0.0,0.0,0.0,1.0
Test_691,0.9900000095367432,0.0,0.0,0.0
Test_692,0.0,0.009999999776482582,0.9900000095367432,0.0
Test_693,1.0,0.0,0.0,0.0
Test_694,0.0,0.0,0.0,1.0
Test_695,1.0,0.0,0.0,0.0
Test_696,0.0,0.0,1.0,0.0
Test_697,0.0,0.0,1.0,0.0
Test_698,0.029999999329447746,0.029999999329447746,0.019999999552965164,0.9200000166893005
Test_699,0.0,0.0,0.0,1.0
Test_700,0.0,0.0,1.0,0.0
Test_701,0.019999999552965164,0.029999999329447746,0.019999999552965164,0.9300000071525574
Test_702,0.0,0.009999999776482582,0.0,0.9800000190734863
Test_703,0.0,0.0,1.0,0.0
Test_704,0.0,0.0,1.0,0.0
Test_705,0.0,0.0,1.0,0.0
Test_706,0.9800000190734863,0.009999999776482582,0.0,0.009999999776482582
Test_707,0.0,0.0,0.0,0.9900000095367432
Test_708,0.0,0.009999999776482582,0.0,0.9800000190734863
Test_709,0.0,0.0,1.0,0.0
Test_710,0.0,0.0,1.0,0.0
Test_711,1.0,0.0,0.0,0.0
Test_712,0.0,0.0,0.0,1.0
Test_713,0.0,0.9900000095367432,0.0,0.0
Test_714,0.019999999552965164,0.49000000953674316,0.019999999552965164,0.46000000834465027
Test_715,0.0,0.0,1.0,0.0
Test_716,0.0,0.0,0.0,1.0
Test_717,0.0,0.0,1.0,0.0
Test_718,0.10000000149011612,0.009999999776482582,0.8799999952316284,0.009999999776482582
Test_719,0.0,0.0,1.0,0.0
Test_720,0.9300000071525574,0.019999999552965164,0.019999999552965164,0.03999999910593033
Test_721,0.009999999776482582,0.019999999552965164,0.949999988079071,0.009999999776482582
Test_722,0.0,0.0,1.0,0.0
Test_723,1.0,0.0,0.0,0.0
Test_724,0.0,0.0,0.9900000095367432,0.0
Test_725,0.15000000596046448,0.14000000059604645,0.10000000149011612,0.6100000143051147
Test_726,0.0,0.0,0.0,1.0
Test_727,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.9800000190734863
Test_728,0.0,0.0,0.9900000095367432,0.0
Test_729,0.0,0.0,1.0,0.0
Test_730,0.05999999865889549,0.30000001192092896,0.05999999865889549,0.5799999833106995
Test_731,0.0,0.0,1.0,0.0
Test_732,0.009999999776482582,0.6299999952316284,0.33000001311302185,0.019999999552965164
Test_733,0.0,0.9900000095367432,0.0,0.0
Test_734,0.9900000095367432,0.0,0.0,0.0
Test_735,1.0,0.0,0.0,0.0
Test_736,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.9599999785423279
Test_737,0.0,0.0,0.0,1.0
Test_738,0.9800000190734863,0.009999999776482582,0.0,0.009999999776482582
Test_739,0.0,0.0,1.0,0.0
Test_740,0.0,0.0,0.0,1.0
Test_741,0.0,0.0,0.0,0.9900000095367432
Test_742,0.0,0.0,0.0,1.0
Test_743,0.0,0.0,1.0,0.0
Test_744,0.029999999329447746,0.03999999910593033,0.019999999552965164,0.9100000262260437
Test_745,0.8899999856948853,0.019999999552965164,0.009999999776482582,0.07999999821186066
Test_746,0.0,0.0,1.0,0.0
Test_747,1.0,0.0,0.0,0.0
Test_748,0.029999999329447746,0.05000000074505806,0.029999999329447746,0.8999999761581421
Test_749,0.0,0.0,0.0,1.0
Test_750,0.14000000059604645,0.14000000059604645,0.09000000357627869,0.6299999952316284
Test_751,0.0,0.0,1.0,0.0
Test_752,0.0,0.009999999776482582,0.0,0.9900000095367432
Test_753,0.0,0.0,1.0,0.0
Test_754,0.07999999821186066,0.2800000011920929,0.1899999976158142,0.44999998807907104
Test_755,0.5099999904632568,0.09000000357627869,0.05999999865889549,0.3400000035762787
Test_756,1.0,0.0,0.0,0.0
Test_757,0.0,0.0,0.0,1.0
Test_758,0.9900000095367432,0.0,0.0,0.009999999776482582
Test_759,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.9800000190734863
Test_760,0.9900000095367432,0.0,0.0,0.0
Test_761,0.0,0.0,0.0,1.0
Test_762,0.0,0.0,1.0,0.0
Test_763,0.009999999776482582,0.15000000596046448,0.8299999833106995,0.009999999776482582
Test_764,1.0,0.0,0.0,0.0
Test_765,0.009999999776482582,0.9599999785423279,0.009999999776482582,0.019999999552965164
Test_766,0.0,0.0,0.0,1.0
Test_767,0.029999999329447746,0.029999999329447746,0.009999999776482582,0.9300000071525574
Test_768,0.0,0.0,0.0,0.9900000095367432
Test_769,0.0,0.0,1.0,0.0
Test_770,0.05999999865889549,0.07999999821186066,0.05000000074505806,0.8100000023841858
Test_771,0.0,0.0,1.0,0.0
Test_772,0.09000000357627869,0.14000000059604645,0.029999999329447746,0.7400000095367432
Test_773,0.0,0.0,1.0,0.0
Test_774,0.0,0.0,0.0,1.0
Test_775,0.009999999776482582,0.8899999856948853,0.09000000357627869,0.009999999776482582
Test_776,0.9700000286102295,0.009999999776482582,0.009999999776482582,0.009999999776482582
Test_777,1.0,0.0,0.0,0.0
Test_778,0.9800000190734863,0.009999999776482582,0.0,0.009999999776482582
Test_779,0.0,0.0,0.0,0.9900000095367432
Test_780,0.949999988079071,0.019999999552965164,0.009999999776482582,0.019999999552965164
Test_781,1.0,0.0,0.0,0.0
Test_782,0.0,0.0,1.0,0.0
Test_783,0.0,0.0,1.0,0.0
Test_784,0.0,0.0,1.0,0.0
Test_785,1.0,0.0,0.0,0.0
Test_786,0.009999999776482582,0.009999999776482582,0.9800000190734863,0.009999999776482582
Test_787,0.0,0.0,1.0,0.0
Test_788,1.0,0.0,0.0,0.0
Test_789,0.0,0.0,1.0,0.0
Test_790,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.949999988079071
Test_791,0.09000000357627869,0.07000000029802322,0.05000000074505806,0.7900000214576721
Test_792,0.0,0.0,1.0,0.0
Test_793,0.0,0.10000000149011612,0.8999999761581421,0.0
Test_794,0.20999999344348907,0.10000000149011612,0.05999999865889549,0.6299999952316284
Test_795,0.0,0.0,0.0,0.9900000095367432
Test_796,0.0,0.0,1.0,0.0
Test_797,1.0,0.0,0.0,0.0
Test_798,0.0,0.0,1.0,0.0
Test_799,0.0,0.0,1.0,0.0
Test_800,0.0,0.0,1.0,0.0
Test_801,0.0,0.0,1.0,0.0
Test_802,0.03999999910593033,0.7699999809265137,0.15000000596046448,0.03999999910593033
Test_803,0.10000000149011612,0.11999999731779099,0.07000000029802322,0.7099999785423279
Test_804,0.10999999940395355,0.14000000059604645,0.44999998807907104,0.28999999165534973
Test_805,0.0,0.0,1.0,0.0
Test_806,0.03999999910593033,0.4300000071525574,0.03999999910593033,0.49000000953674316
Test_807,0.0,0.9800000190734863,0.0,0.009999999776482582
Test_808,1.0,0.0,0.0,0.0
Test_809,0.8799999952316284,0.029999999329447746,0.019999999552965164,0.07000000029802322
Test_810,0.0,0.0,1.0,0.0
Test_811,0.9900000095367432,0.0,0.0,0.0
Test_812,0.0,0.0,1.0,0.0
Test_813,1.0,0.0,0.0,0.0
Test_814,0.0,0.0,0.0,1.0
Test_815,0.0,0.0,0.0,1.0
Test_816,0.009999999776482582,0.009999999776482582,0.0,0.9800000190734863
Test_817,0.0,1.0,0.0,0.0
Test_818,0.05000000074505806,0.07000000029802322,0.03999999910593033,0.8399999737739563
Test_819,0.009999999776482582,0.03999999910593033,0.9300000071525574,0.009999999776482582
Test_820,1.0,0.0,0.0,0.0
Test_821,0.0,0.0,0.0,1.0
Test_822,0.699999988079071,0.10000000149011612,0.07999999821186066,0.11999999731779099
Test_823,0.9900000095367432,0.0,0.0,0.0
Test_824,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.9700000286102295
Test_825,0.0,0.0,1.0,0.0
Test_826,0.0,0.0,1.0,0.0
Test_827,0.0,0.0,0.9900000095367432,0.0
Test_828,0.0,0.0,1.0,0.0
Test_829,0.0,0.0,0.0,1.0
Test_830,0.0,0.0,1.0,0.0
Test_831,0.0,0.0,1.0,0.0
Test_832,1.0,0.0,0.0,0.0
Test_833,0.0,0.0,1.0,0.0
Test_834,0.0,0.0,1.0,0.0
Test_835,0.0,0.0,1.0,0.0
Test_836,0.46000000834465027,0.10999999940395355,0.07000000029802322,0.3700000047683716
Test_837,0.03999999910593033,0.05000000074505806,0.029999999329447746,0.8700000047683716
Test_838,0.03999999910593033,0.029999999329447746,0.019999999552965164,0.9100000262260437
Test_839,0.0,0.0,1.0,0.0
Test_840,0.0,0.0,1.0,0.0
Test_841,0.0,0.0,0.0,1.0
Test_842,0.9900000095367432,0.0,0.0,0.0
Test_843,0.0,0.0,1.0,0.0
Test_844,0.07999999821186066,0.6200000047683716,0.10000000149011612,0.20000000298023224
Test_845,0.0,0.0,1.0,0.0
Test_846,0.009999999776482582,0.009999999776482582,0.0,0.9800000190734863
Test_847,0.07999999821186066,0.09000000357627869,0.7599999904632568,0.07000000029802322
Test_848,0.0,0.0,0.9900000095367432,0.0
Test_849,0.0,0.0,0.0,1.0
Test_850,0.0,0.0,1.0,0.0
Test_851,0.0,0.0,0.0,1.0
Test_852,0.0,0.0,1.0,0.0
Test_853,0.0,0.0,0.9900000095367432,0.0
Test_854,0.0,0.0,0.0,1.0
Test_855,0.0,0.0,0.0,1.0
Test_856,0.9800000190734863,0.009999999776482582,0.0,0.009999999776482582
Test_857,0.0,0.0,1.0,0.0
Test_858,0.0,0.009999999776482582,0.9800000190734863,0.0
Test_859,0.0,0.0,0.0,1.0
Test_860,1.0,0.0,0.0,0.0
Test_861,0.0,0.0,1.0,0.0
Test_862,0.0,0.0,1.0,0.0
Test_863,0.0,0.009999999776482582,0.0,0.9900000095367432
Test_864,0.0,0.0,1.0,0.0
Test_865,0.0,0.0,1.0,0.0
Test_866,0.0,0.0,1.0,0.0
Test_867,0.009999999776482582,0.9800000190734863,0.009999999776482582,0.009999999776482582
Test_868,0.0,0.0,1.0,0.0
Test_869,0.0,0.0,0.0,0.9900000095367432
Test_870,0.0,0.0,0.0,1.0
Test_871,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.9599999785423279
Test_872,0.0,0.0,0.0,1.0
Test_873,0.0,0.0,0.0,0.9900000095367432
Test_874,0.0,0.0,0.0,1.0
Test_875,0.0,0.019999999552965164,0.0,0.9800000190734863
Test_876,0.0,0.0,0.0,0.9900000095367432
Test_877,0.7099999785423279,0.05000000074505806,0.03999999910593033,0.20000000298023224
Test_878,1.0,0.0,0.0,0.0
Test_879,0.029999999329447746,0.03999999910593033,0.9100000262260437,0.019999999552965164
Test_880,0.0,0.0,1.0,0.0
Test_881,0.029999999329447746,0.03999999910593033,0.9200000166893005,0.019999999552965164
Test_882,0.0,0.009999999776482582,0.9900000095367432,0.0
Test_883,0.019999999552965164,0.029999999329447746,0.1599999964237213,0.7900000214576721
Test_884,0.12999999523162842,0.07000000029802322,0.029999999329447746,0.7699999809265137
Test_885,0.9300000071525574,0.019999999552965164,0.019999999552965164,0.029999999329447746
Test_886,0.9700000286102295,0.009999999776482582,0.009999999776482582,0.009999999776482582
Test_887,0.8600000143051147,0.05000000074505806,0.03999999910593033,0.03999999910593033
Test_888,0.0,0.0,1.0,0.0
Test_889,0.0,0.0,1.0,0.0
Test_890,0.05000000074505806,0.2800000011920929,0.6299999952316284,0.03999999910593033
Test_891,0.0,0.0,0.0,1.0
Test_892,0.0,0.0,1.0,0.0
Test_893,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.9700000286102295
Test_894,0.0,0.0,0.0,1.0
Test_895,1.0,0.0,0.0,0.0
Test_896,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.949999988079071
Test_897,0.9900000095367432,0.0,0.0,0.0
Test_898,0.0,0.0,0.0,1.0
Test_899,0.0,0.0,1.0,0.0
Test_900,0.0,0.0,0.0,1.0
Test_901,0.0,0.9800000190734863,0.019999999552965164,0.0
Test_902,0.9900000095367432,0.0,0.0,0.0
Test_903,0.0,0.0,1.0,0.0
Test_904,0.03999999910593033,0.5299999713897705,0.3799999952316284,0.05000000074505806
Test_905,0.03999999910593033,0.12999999523162842,0.800000011920929,0.029999999329447746
Test_906,0.0,0.0,1.0,0.0
Test_907,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.9599999785423279
Test_908,0.0,0.0,0.0,1.0
Test_909,1.0,0.0,0.0,0.0
Test_910,0.0,0.0,1.0,0.0
Test_911,0.0,0.0,0.0,1.0
Test_912,0.0,0.009999999776482582,0.9900000095367432,0.0
Test_913,0.0,0.0,1.0,0.0
Test_914,0.0,0.0,0.0,1.0
Test_915,0.0,0.0,1.0,0.0
Test_916,0.0,0.0,0.0,0.9900000095367432
Test_917,0.0,0.029999999329447746,0.9700000286102295,0.0
Test_918,0.0,0.0,1.0,0.0
Test_919,0.5799999833106995,0.019999999552965164,0.009999999776482582,0.4000000059604645
Test_920,0.0,0.0,1.0,0.0
Test_921,0.0,1.0,0.0,0.0
Test_922,1.0,0.0,0.0,0.0
Test_923,0.019999999552965164,0.009999999776482582,0.9599999785423279,0.009999999776482582
Test_924,0.0,0.009999999776482582,0.0,0.9900000095367432
Test_925,1.0,0.0,0.0,0.0
Test_926,0.0,0.0,1.0,0.0
Test_927,0.9900000095367432,0.0,0.0,0.0
Test_928,0.0,0.0,1.0,0.0
Test_929,0.009999999776482582,0.009999999776482582,0.0,0.9800000190734863
Test_930,0.05000000074505806,0.75,0.03999999910593033,0.1599999964237213
Test_931,0.9900000095367432,0.0,0.0,0.0
Test_932,0.009999999776482582,0.23000000417232513,0.009999999776482582,0.7400000095367432
Test_933,1.0,0.0,0.0,0.0
Test_934,0.029999999329447746,0.6200000047683716,0.3199999928474426,0.029999999329447746
Test_935,0.11999999731779099,0.44999998807907104,0.11999999731779099,0.3100000023841858
Test_936,0.0,0.0,0.0,1.0
Test_937,0.0,0.0,1.0,0.0
Test_938,0.0,0.0,0.0,1.0
Test_939,0.9700000286102295,0.009999999776482582,0.009999999776482582,0.009999999776482582
Test_940,0.0,0.0,0.0,1.0
Test_941,0.0,0.0,0.0,0.9900000095367432
Test_942,0.0,0.009999999776482582,0.0,0.9900000095367432
Test_943,0.0,0.0,1.0,0.0
Test_944,0.0,0.009999999776482582,0.0,0.9900000095367432
Test_945,0.9900000095367432,0.0,0.0,0.0
Test_946,0.0,0.0,0.9900000095367432,0.0
Test_947,0.0,0.0,0.0,0.9900000095367432
Test_948,0.9800000190734863,0.009999999776482582,0.009999999776482582,0.009999999776482582
Test_949,1.0,0.0,0.0,0.0
Test_950,0.0,0.0,0.0,1.0
Test_951,0.0,0.0,1.0,0.0
Test_952,0.0,0.0,0.0,1.0
Test_953,0.0,0.0,0.0,1.0
Test_954,0.9900000095367432,0.0,0.0,0.0
Test_955,0.9599999785423279,0.009999999776482582,0.009999999776482582,0.019999999552965164
Test_956,0.0,0.0,0.0,1.0
Test_957,0.0,0.0,0.0,0.9900000095367432
Test_958,0.0,0.0,0.0,0.9900000095367432
Test_959,0.0,0.0,1.0,0.0
Test_960,0.0,0.0,1.0,0.0
Test_961,0.07000000029802322,0.10000000149011612,0.05999999865889549,0.7699999809265137
Test_962,0.699999988079071,0.10000000149011612,0.07000000029802322,0.12999999523162842
Test_963,0.9800000190734863,0.009999999776482582,0.009999999776482582,0.009999999776482582
Test_964,0.0,0.0,1.0,0.0
Test_965,1.0,0.0,0.0,0.0
Test_966,0.0,0.0,1.0,0.0
Test_967,0.0,0.0,1.0,0.0
Test_968,0.0,0.0,1.0,0.0
Test_969,0.0,0.0,1.0,0.0
Test_970,1.0,0.0,0.0,0.0
Test_971,0.0,0.0,0.0,1.0
Test_972,0.0,0.0,1.0,0.0
Test_973,0.0,0.05999999865889549,0.9300000071525574,0.0
Test_974,0.12999999523162842,0.699999988079071,0.07000000029802322,0.10000000149011612
Test_975,0.9900000095367432,0.0,0.0,0.0
Test_976,0.029999999329447746,0.05000000074505806,0.8999999761581421,0.019999999552965164
Test_977,0.0,0.009999999776482582,0.0,0.9800000190734863
Test_978,0.0,0.0,1.0,0.0
Test_979,1.0,0.0,0.0,0.0
Test_980,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.9700000286102295
Test_981,0.0,0.0,0.0,1.0
Test_982,0.9800000190734863,0.009999999776482582,0.009999999776482582,0.009999999776482582
Test_983,0.0,0.0,0.9900000095367432,0.0
Test_984,0.0,0.0,0.0,1.0
Test_985,0.009999999776482582,0.019999999552965164,0.05999999865889549,0.9200000166893005
Test_986,0.0,0.0,0.0,1.0
Test_987,0.0,1.0,0.0,0.0
Test_988,0.9900000095367432,0.0,0.0,0.0
Test_989,1.0,0.0,0.0,0.0
Test_990,0.029999999329447746,0.3799999952316284,0.019999999552965164,0.5699999928474426
Test_991,0.0,1.0,0.0,0.0
Test_992,0.029999999329447746,0.27000001072883606,0.029999999329447746,0.6600000262260437
Test_993,0.3100000023841858,0.36000001430511475,0.14000000059604645,0.18000000715255737
Test_994,0.029999999329447746,0.8700000047683716,0.029999999329447746,0.07000000029802322
Test_995,0.009999999776482582,0.9599999785423279,0.009999999776482582,0.019999999552965164
Test_996,0.0,0.0,1.0,0.0
Test_997,0.0,0.009999999776482582,0.9800000190734863,0.0
Test_998,0.0,0.0,1.0,0.0
Test_999,0.0,0.0,1.0,0.0
Test_1000,0.15000000596046448,0.4300000071525574,0.27000001072883606,0.15000000596046448
Test_1001,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.9599999785423279
Test_1002,0.0,0.0,1.0,0.0
Test_1003,0.0,0.0,0.0,1.0
Test_1004,0.0,0.0,0.0,1.0
Test_1005,0.9399999976158142,0.019999999552965164,0.019999999552965164,0.019999999552965164
Test_1006,0.009999999776482582,0.019999999552965164,0.9800000190734863,0.0
Test_1007,0.019999999552965164,0.05000000074505806,0.009999999776482582,0.9200000166893005
